id,timestamp,pressure_values
2,59128209,100647
3,59128053,100633
1,59128228,100654
2,59128269,100647
3,59128113,100634
1,59128288,100653
2,59128329,100647
3,59128173,100633
1,59128308,100653
2,59128349,100646
3,59128193,100633
1,59128368,100654
2,59128409,100646
3,59128253,100632
1,59128388,100653
2,59128429,100647
3,59128273,100634
1,59128448,100654
2,59128489,100647
3,59128333,100633
1,59128468,100653
2,59128509,100647
3,59128353,100633
1,59128528,100654
2,59128569,100647
3,59128413,100633
1,59128608,100654
2,59128649,100647
3,59128493,100633
1,59128668,100654
2,59128709,100647
3,59128553,100634
