index,delta3_1,delta3_2,delta2_1,label
4034,383,266,117,stand
4035,383,266,117,stand
4036,375,266,109,stand
4037,375,258,117,stand
4038,375,258,117,stand
4039,375,258,117,stand
4040,375,266,109,stand
4041,375,266,109,stand
4042,375,266,109,stand
4043,375,266,109,stand
4044,375,266,109,stand
4045,375,266,109,stand
4046,375,266,109,stand
4047,384,275,109,stand
4048,384,275,109,stand
4049,384,284,100,stand
4050,375,275,100,stand
4051,383,275,108,stand
4052,383,266,117,stand
4053,392,275,117,stand
4054,392,275,117,stand
4055,392,267,125,stand
4056,383,258,125,stand
4057,383,258,125,stand
4058,383,266,117,stand
4059,392,275,117,stand
4060,384,275,109,stand
4061,384,267,117,stand
4062,384,267,117,stand
4063,384,267,117,stand
4064,384,275,109,stand
4065,384,275,109,stand
4066,384,275,109,stand
4067,384,275,109,stand
4068,384,275,109,stand
4069,384,275,109,stand
4070,384,275,109,stand
4071,375,266,109,stand
4072,366,266,100,stand
4073,366,266,100,stand
4074,375,275,100,stand
4075,384,275,109,stand
4076,384,275,109,stand
4077,375,266,109,stand
4078,383,266,117,stand
4079,383,266,117,stand
4080,383,266,117,stand
4081,375,266,109,stand
4082,375,266,109,stand
4083,384,275,109,stand
4084,384,275,109,stand
4085,384,267,117,stand
4086,375,258,117,stand
4087,375,258,117,stand
4088,375,266,109,stand
4089,384,275,109,stand
4090,392,275,117,stand
4091,392,275,117,stand
4092,383,266,117,stand
4093,375,266,109,stand
4094,375,266,109,stand
4095,384,275,109,stand
4096,384,275,109,stand
4097,384,275,109,stand
4098,375,266,109,stand
4099,383,266,117,stand
4100,383,275,108,stand
4101,383,275,108,stand
4102,375,275,100,stand
4103,375,258,117,stand
4104,375,258,117,stand
4105,375,258,117,stand
4106,375,266,109,stand
4107,375,266,109,stand
4108,375,266,109,stand
4109,375,266,109,stand
4110,375,266,109,stand
4111,383,266,117,stand
4112,383,258,125,stand
4113,383,258,125,stand
4114,375,258,117,stand
4115,375,266,109,stand
4116,375,266,109,stand
4117,375,266,109,stand
4118,375,266,109,stand
4119,375,266,109,stand
4120,375,266,109,stand
4121,375,266,109,stand
4122,375,266,109,stand
4123,375,266,109,stand
4124,375,266,109,stand
4125,375,266,109,stand
4126,375,266,109,stand
4127,375,266,109,stand
4128,375,266,109,stand
4129,375,266,109,stand
4130,375,258,117,stand
4131,375,258,117,stand
4132,375,258,117,stand
4133,375,266,109,stand
4134,375,266,109,stand
4135,375,266,109,stand
4136,375,266,109,stand
4137,375,266,109,stand
4138,375,266,109,stand
4139,375,266,109,stand
4140,367,258,109,stand
4141,367,258,109,stand
4142,367,258,109,stand
4143,384,275,109,stand
4144,384,275,109,stand
4145,384,275,109,stand
4146,375,266,109,stand
4147,375,266,109,stand
4148,375,266,109,stand
4149,384,275,109,stand
4150,384,275,109,stand
4151,384,275,109,stand
4152,375,266,109,stand
4153,375,266,109,stand
4154,375,266,109,stand
4155,384,275,109,stand
4156,384,275,109,stand
4157,384,275,109,stand
4158,375,266,109,stand
4159,375,266,109,stand
4160,375,266,109,stand
4161,375,266,109,stand
4162,375,266,109,stand
4163,375,266,109,stand
4164,375,266,109,stand
4165,375,266,109,stand
4166,375,275,100,stand
4167,375,275,100,stand
4168,383,275,108,stand
4169,383,266,117,stand
4170,383,266,117,stand
4171,383,266,117,stand
4172,383,266,117,stand
4173,383,266,117,stand
4174,383,266,117,stand
4175,383,266,117,stand
4176,392,275,117,stand
4177,384,275,109,stand
4178,384,275,109,stand
4179,375,266,109,stand
4180,375,266,109,stand
4181,375,266,109,stand
4182,375,266,109,stand
4183,383,266,117,stand
4184,383,266,117,stand
4185,383,266,117,stand
4186,383,266,117,stand
4187,383,266,117,stand
4188,383,266,117,stand
4189,375,266,109,stand
4190,375,266,109,stand
4191,367,258,109,stand
4192,375,258,117,stand
4193,375,258,117,stand
4194,383,266,117,stand
4195,383,266,117,stand
4196,383,258,125,stand
4197,383,258,125,stand
4198,375,258,117,stand
4199,375,266,109,stand
4200,367,258,109,stand
4201,375,258,117,stand
4202,375,258,117,stand_sit
4203,375,258,117,stand_sit
4204,375,258,117,stand_sit
4205,375,258,117,stand_sit
4206,383,266,117,stand_sit
4207,375,266,109,stand_sit
4208,375,266,109,stand_sit
4209,367,258,109,stand_sit
4210,375,258,117,stand_sit
4211,375,258,117,stand_sit
4212,375,258,117,stand_sit
4213,367,258,109,stand_sit
4214,367,258,109,stand_sit
4215,367,258,109,stand_sit
4216,375,258,117,stand_sit
4217,375,267,108,stand_sit
4218,375,267,108,stand_sit
4219,375,267,108,stand_sit
4220,375,250,125,stand_sit
4221,383,258,125,stand_sit
4222,375,258,117,stand_sit
4223,375,275,100,stand_sit
4224,367,267,100,stand_sit
4225,375,267,108,stand_sit
4226,375,258,117,stand_sit
4227,383,266,117,stand_sit
4228,383,266,117,stand_sit
4229,383,266,117,stand_sit
4230,383,266,117,stand_sit
4231,375,266,109,stand_sit
4232,375,266,109,stand_sit
4233,359,250,109,stand_sit
4234,367,250,117,stand_sit
4235,367,250,117,stand_sit
4236,375,258,117,stand_sit
4237,367,258,109,stand_sit
4238,367,258,109,stand_sit
4239,367,258,109,stand_sit
4240,375,258,117,stand_sit
4241,375,258,117,stand_sit
4242,375,258,117,stand_sit
4243,375,258,117,stand_sit
4244,375,250,125,stand_sit
4245,367,242,125,stand_sit
4246,367,242,125,stand_sit
4247,367,250,117,stand_sit
4248,375,258,117,stand_sit
4249,367,258,109,stand_sit
4250,367,250,117,stand_sit
4251,367,250,117,stand_sit
4252,367,250,117,stand_sit
4253,367,267,100,stand_sit
4254,367,267,100,stand_sit
4255,375,267,108,stand_sit
4256,375,258,117,stand_sit
4257,375,258,117,stand_sit
4258,375,258,117,stand_sit
4259,375,258,117,stand_sit
4260,367,250,117,stand_sit
4261,367,250,117,stand_sit
4262,367,250,117,stand_sit
4263,375,258,117,stand_sit
4264,367,258,109,stand_sit
4265,367,258,109,stand_sit
4266,367,258,109,stand_sit
4267,375,258,117,stand_sit
4268,375,258,117,stand_sit
4269,367,250,117,stand_sit
4270,367,250,117,stand_sit
4271,367,250,117,stand_sit
4272,367,250,117,stand_sit
4273,367,250,117,stand_sit
4274,367,250,117,stand_sit
4275,367,250,117,stand_sit
4276,367,250,117,stand_sit
4277,367,250,117,stand_sit
4278,367,250,117,stand_sit
4279,367,250,117,stand_sit
4280,367,250,117,stand_sit
4281,358,241,117,stand_sit
4282,358,241,117,stand_sit
4283,358,241,117,stand_sit
4284,367,250,117,stand_sit
4285,367,250,117,stand_sit
4286,367,259,108,stand_sit
4287,367,259,108,stand_sit
4288,367,259,108,stand_sit
4289,367,259,108,stand_sit
4290,367,259,108,stand_sit
4291,359,259,100,stand_sit
4292,359,250,109,stand_sit
4293,350,241,109,stand_sit
4294,358,241,117,stand_sit
4295,358,250,108,stand_sit
4296,358,250,108,stand_sit
4297,358,250,108,stand_sit
4298,358,250,108,stand_sit
4299,358,250,108,stand_sit
4300,350,250,100,stand_sit
4301,350,241,109,stand_sit
4302,359,250,109,stand_sit
4303,367,250,117,stand_sit
4304,367,259,108,stand_sit
4305,358,250,108,stand_sit
4306,350,250,100,stand_sit
4307,350,241,109,stand_sit
4308,350,241,109,stand_sit
4309,358,241,117,stand_sit
4310,358,250,108,stand_sit
4311,358,250,108,stand_sit
4312,358,250,108,stand_sit
4313,358,250,108,stand_sit
4314,342,234,108,stand_sit
4315,342,234,108,stand_sit
4316,342,225,117,stand_sit
4317,350,233,117,stand_sit
4318,342,233,109,stand_sit
4319,342,242,100,stand_sit
4320,334,234,100,stand_sit
4321,342,234,108,stand_sit
4322,342,242,100,stand_sit
4323,350,250,100,stand_sit
4324,350,250,100,stand_sit
4325,350,242,108,stand_sit
4326,342,234,108,stand_sit
4327,342,234,108,stand_sit
4328,342,234,108,stand_sit
4329,333,225,108,stand_sit
4330,333,225,108,stand_sit
4331,333,225,108,stand_sit
4332,333,225,108,stand_sit
4333,333,225,108,stand_sit
4334,333,225,108,stand_sit
4335,333,225,108,stand_sit
4336,333,225,108,stand_sit
4337,333,233,100,stand_sit
4338,333,233,100,stand_sit
4339,325,233,92,stand_sit
4340,325,233,92,stand_sit
4341,325,233,92,stand_sit
4342,325,233,92,stand_sit
4343,325,233,92,stand_sit
4344,325,233,92,stand_sit
4345,333,233,100,stand_sit
4346,333,225,108,stand_sit
4347,325,217,108,stand_sit
4348,317,217,100,stand_sit
4349,317,225,92,stand_sit
4350,317,225,92,stand_sit
4351,325,225,100,stand_sit
4352,325,225,100,stand_sit
4353,333,233,100,stand_sit
4354,333,233,100,stand_sit
4355,333,233,100,stand_sit
4356,325,225,100,stand_sit
4357,325,225,100,stand_sit
4358,325,225,100,stand_sit
4359,325,225,100,stand_sit
4360,317,225,92,stand_sit
4361,317,225,92,stand_sit
4362,317,225,92,stand_sit
4363,325,225,100,stand_sit
4364,325,233,92,stand_sit
4365,325,233,92,stand_sit
4366,325,233,92,stand_sit
4367,325,233,92,stand_sit
4368,325,233,92,stand_sit
4369,325,233,92,stand_sit
4370,325,233,92,stand_sit
4371,333,241,92,stand_sit
4372,333,241,92,stand_sit
4373,333,241,92,stand_sit
4374,325,233,92,stand_sit
4375,317,233,84,stand_sit
4376,317,233,84,stand_sit
4377,317,233,84,stand_sit
4378,325,233,92,stand_sit
4379,325,233,92,stand_sit
4380,325,233,92,stand_sit
4381,317,233,84,stand_sit
4382,317,233,84,stand_sit
4383,317,233,84,stand_sit
4384,317,233,84,stand_sit
4385,317,242,75,stand_sit
4386,317,242,75,stand_sit
4387,325,242,83,stand_sit
4388,325,233,92,stand_sit
4389,325,233,92,stand_sit
4390,325,233,92,stand_sit
4391,325,242,83,stand_sit
4392,333,250,83,stand_sit
4393,333,250,83,stand_sit
4394,333,250,83,stand_sit
4395,333,250,83,stand_sit
4396,333,250,83,stand_sit
4397,333,250,83,stand_sit
4398,325,242,83,stand_sit
4399,317,242,75,stand_sit
4400,317,242,75,stand_sit
4401,317,242,75,stand_sit
4402,317,242,75,stand_sit
4403,317,250,67,stand_sit
4404,325,258,67,stand_sit
4405,325,258,67,stand_sit
4406,325,258,67,stand_sit
4407,325,258,67,stand_sit
4408,333,258,75,stand_sit
4409,333,250,83,stand_sit
4410,325,242,83,stand_sit
4411,317,242,75,stand_sit
4412,317,250,67,stand_sit
4413,325,258,67,stand_sit
4414,325,258,67,stand_sit
4415,325,258,67,stand_sit
4416,317,250,67,stand_sit
4417,317,250,67,stand_sit
4418,317,258,59,stand_sit
4419,317,258,59,stand_sit
4420,317,258,59,stand_sit
4421,317,258,59,stand_sit
4422,317,258,59,stand_sit
4423,325,258,67,stand_sit
4424,325,250,75,stand_sit
4425,325,250,75,stand_sit
4426,317,250,67,stand_sit
4427,317,258,59,stand_sit
4428,325,266,59,stand_sit
4429,325,266,59,stand_sit
4430,325,266,59,stand_sit
4431,325,266,59,stand_sit
4432,333,266,67,stand_sit
4433,333,258,75,stand_sit
4434,333,258,75,stand_sit
4435,333,258,75,stand_sit
4436,333,258,75,stand_sit
4437,333,258,75,stand_sit
4438,333,258,75,stand_sit
4439,333,258,75,stand_sit
4440,333,258,75,stand_sit
4441,333,258,75,stand_sit
4442,333,258,75,stand_sit
4443,333,258,75,stand_sit
4444,333,258,75,stand_sit
4445,333,258,75,stand_sit
4446,333,258,75,stand_sit
4447,333,258,75,stand_sit
4448,333,258,75,stand_sit
4449,342,267,75,stand_sit
4450,342,267,75,stand_sit
4451,342,267,75,stand_sit
4452,333,258,75,stand_sit
4453,333,258,75,stand_sit
4454,333,258,75,stand_sit
4455,333,258,75,stand_sit
4456,333,258,75,sit
4457,333,266,67,sit
4458,333,266,67,sit
4459,333,266,67,sit
4460,333,258,75,sit
4461,333,258,75,sit
4462,325,258,67,sit
4463,325,266,59,sit
4464,325,266,59,sit
4465,325,266,59,sit
4466,325,258,67,sit
4467,325,258,67,sit
4468,333,258,75,sit
4469,333,258,75,sit
4470,325,250,75,sit
4471,325,250,75,sit
4472,325,258,67,sit
4473,333,266,67,sit
4474,325,266,59,sit
4475,325,258,67,sit
4476,317,250,67,sit
4477,325,250,75,sit
4478,325,250,75,sit
4479,325,250,75,sit
4480,317,250,67,sit
4481,317,250,67,sit
4482,325,258,67,sit
4483,333,258,75,sit
4484,333,258,75,sit
4485,333,258,75,sit
4486,333,258,75,sit
4487,333,266,67,sit
4488,333,266,67,sit
4489,333,266,67,sit
4490,333,258,75,sit
4491,333,258,75,sit
4492,333,258,75,sit
4493,333,266,67,sit
4494,333,266,67,sit
4495,325,266,59,sit
4496,325,266,59,sit
4497,334,275,59,sit
4498,342,275,67,sit
4499,342,275,67,sit
4500,333,266,67,sit
4501,333,266,67,sit
4502,333,266,67,sit
4503,325,258,67,sit
4504,317,258,59,sit
4505,317,250,67,sit
4506,317,250,67,sit
4507,325,250,75,sit
4508,325,258,67,sit
4509,333,266,67,sit
4510,333,266,67,sit
4511,333,266,67,sit
4512,333,266,67,sit
4513,325,266,59,sit
4514,325,266,59,sit
4515,325,266,59,sit
4516,333,266,67,sit
4517,333,266,67,sit
4518,325,258,67,sit
4519,325,258,67,sit
4520,325,258,67,sit
4521,333,266,67,sit
4522,341,266,75,sit
4523,341,266,75,sit
4524,341,266,75,sit
4525,333,266,67,sit
4526,333,258,75,sit
4527,325,250,75,sit
4528,325,250,75,sit
4529,325,250,75,sit
4530,325,250,75,sit
4531,325,250,75,sit
4532,325,258,67,sit
4533,325,258,67,sit
4534,325,258,67,sit
4535,325,258,67,sit
4536,333,266,67,sit
4537,325,266,59,sit
4538,325,258,67,sit
4539,325,258,67,sit
4540,333,258,75,sit
4541,333,258,75,sit
4542,325,250,75,sit
4543,325,250,75,sit
4544,325,250,75,sit
4545,325,250,75,sit
4546,325,250,75,sit
4547,325,250,75,sit
4548,325,250,75,sit
4549,325,250,75,sit
4550,325,258,67,sit
4551,325,258,67,sit
4552,325,258,67,sit
4553,325,258,67,sit
4554,325,258,67,sit
4555,325,258,67,sit
4556,325,258,67,sit
4557,333,266,67,sit
4558,325,266,59,sit
4559,325,266,59,sit
4560,317,258,59,sit
4561,325,258,67,sit
4562,325,258,67,sit
4563,333,266,67,sit
4564,333,266,67,sit
4565,333,266,67,sit
4566,333,266,67,sit
4567,333,266,67,sit
4568,333,266,67,sit
4569,325,258,67,sit
4570,325,258,67,sit
4571,325,258,67,sit
4572,333,266,67,sit
4573,333,266,67,sit
4574,333,266,67,sit
4575,333,266,67,sit
4576,333,266,67,sit
4577,333,258,75,sit
4578,333,258,75,sit
4579,333,258,75,sit
4580,333,258,75,sit
4581,325,250,75,sit
4582,325,250,75,sit
4583,325,258,67,sit
4584,333,266,67,sit
4585,325,266,59,sit
4586,325,266,59,sit
4587,325,266,59,sit
4588,333,266,67,sit
4589,333,258,75,sit
4590,333,258,75,sit
4591,333,258,75,sit
4592,333,266,67,sit
4593,333,266,67,sit
4594,333,266,67,sit
4595,333,266,67,sit
4596,325,258,67,sit
4597,317,258,59,sit
4598,317,258,59,sit
4599,325,266,59,sit
4600,333,266,67,sit
4601,333,258,75,sit
4602,333,258,75,sit
4603,325,258,67,sit
4604,325,266,59,sit
4605,325,266,59,sit
4606,333,266,67,sit
4607,333,258,75,sit
4608,333,258,75,sit
4609,333,258,75,sit
4610,333,250,83,sit
4611,333,250,83,sit
4612,325,250,75,sit
4613,325,258,67,sit
4614,325,258,67,sit
4615,333,258,75,sit
4616,333,258,75,sit
4617,333,258,75,sit
4618,325,258,67,sit
4619,325,258,67,sit
4620,325,258,67,sit
4621,333,258,75,sit
4622,333,258,75,sit
4623,325,250,75,sit
4624,325,250,75,sit
4625,325,258,67,sit
4626,333,266,67,sit
4627,325,266,59,sit
4628,325,258,67,sit
4629,325,258,67,sit
4630,333,258,75,sit
4631,333,266,67,sit
4632,333,266,67,sit
4633,333,266,67,sit
4634,333,258,75,sit
4635,333,258,75,sit
4636,325,258,67,sit
4637,325,258,67,sit
4638,325,258,67,sit
4639,333,258,75,sit
4640,333,258,75,sit
4641,333,258,75,sit
4642,333,258,75,sit
4643,333,266,67,sit
4644,325,258,67,sit
4645,325,258,67,sit
4646,325,250,75,sit
4647,333,258,75,sit
4648,333,258,75,sit
4649,333,266,67,sit
4650,325,258,67,sit
4651,325,258,67,sit
4652,325,258,67,sit
4653,333,266,67,sit
4654,333,266,67,sit
4655,333,258,75,sit
4656,333,258,75,sit
4657,333,258,75,sit
4658,333,258,75,sit
4659,333,258,75,sit
4660,333,258,75,sit
4661,333,258,75,sit
4662,333,258,75,sit
4663,333,258,75,sit
4664,333,266,67,sit
4665,333,266,67,sit
4666,333,266,67,sit
4667,333,258,75,sit
4668,333,258,75,sit
4669,325,258,67,sit
4670,325,258,67,sit
4671,325,258,67,sit
4672,325,258,67,sit
4673,325,266,59,sit
4674,325,266,59,sit
4675,325,266,59,sit
4676,325,258,67,sit
4677,325,258,67,sit
4678,333,258,75,sit
4679,333,258,75,sit
4680,325,250,75,sit
4681,317,250,67,sit
4682,317,250,67,sit
4683,325,258,67,sit
4684,325,258,67,sit
4685,325,266,59,sit
4686,325,266,59,sit
4687,333,266,67,sit
4688,333,258,75,sit
4689,333,258,75,sit
4690,333,258,75,sit
4691,333,266,67,sit
4692,333,266,67,sit
4693,333,266,67,sit
4694,333,258,75,sit
4695,333,258,75,sit
4696,333,258,75,sit
4697,333,258,75,sit
4698,325,250,75,sit
4699,317,250,67,sit
4700,317,258,59,sit
4701,317,258,59,sit
4702,325,258,67,sit
4703,325,250,75,sit
4704,333,258,75,sit
4705,325,258,67,sit
4706,325,258,67,sit
4707,325,258,67,sit
4708,325,258,67,sit
4709,325,258,67,sit
4710,317,250,67,sit
4711,317,250,67,sit
4712,317,250,67,sit
4713,325,258,67,sit
4714,325,258,67,sit
4715,325,258,67,sit
4716,325,258,67,sit
4717,325,258,67,sit
4718,325,258,67,sit
4719,317,250,67,sit
4720,325,250,75,sit
4721,325,250,75,sit
4722,333,258,75,sit
4723,325,258,67,sit
4724,325,258,67,sit
4725,317,250,67,sit
4726,317,250,67,sit
4727,317,250,67,sit
4728,325,258,67,sit
4729,333,258,75,sit
4730,333,266,67,sit
4731,325,258,67,sit
4732,325,258,67,sit
4733,325,250,75,sit
4734,333,258,75,sit
4735,333,258,75,sit
4736,333,266,67,sit
4737,325,258,67,sit
4738,325,258,67,sit
4739,325,250,75,sit
4740,333,258,75,sit
4741,333,258,75,sit
4742,333,258,75,sit
4743,333,258,75,sit
4744,325,258,67,sit
4745,325,266,59,sit
4746,317,258,59,sit
4747,317,258,59,sit
4748,317,250,67,sit
4749,317,250,67,sit
4750,325,250,75,sit
4751,325,250,75,sit
4752,325,250,75,sit
4753,325,250,75,sit
4754,325,250,75,sit
4755,325,250,75,sit
4756,317,250,67,sit
4757,317,250,67,sit
4758,325,258,67,sit
4759,325,258,67,sit
4760,325,266,59,sit
4761,317,258,59,sit
4762,325,258,67,sit
4763,325,258,67,sit
4764,333,266,67,sit
4765,333,266,67,sit
4766,333,258,75,sit
4767,333,258,75,sit
4768,333,258,75,sit
4769,333,258,75,sit
4770,333,258,75,sit
4771,333,258,75,sit
4772,333,258,75,sit
4773,333,258,75,sit
4774,333,258,75,sit
4775,333,258,75,sit
4776,325,250,75,sit
4777,317,250,67,sit
4778,317,250,67,sit
4779,325,258,67,sit
4780,333,258,75,sit
4781,333,266,67,sit
4782,333,266,67,sit
4783,333,266,67,sit
4784,333,266,67,sit
4785,325,258,67,sit
4786,317,258,59,sit
4787,317,250,67,sit
4788,325,258,67,sit
4789,333,258,75,sit
4790,333,266,67,sit
4791,333,266,67,sit
4792,333,266,67,sit
4793,333,266,67,sit
4794,333,266,67,sit
4795,333,266,67,sit
4796,333,258,75,sit
4797,325,250,75,sit
4798,317,250,67,sit
4799,317,250,67,sit
4800,325,258,67,sit
4801,333,258,75,sit
4802,333,258,75,sit
4803,333,258,75,sit
4804,333,258,75,sit
4805,333,266,67,sit
4806,333,266,67,sit
4807,333,266,67,sit
4808,333,258,75,sit
4809,325,250,75,sit
4810,317,250,67,sit
4811,317,258,59,sit
4812,317,258,59,sit
4813,325,258,67,sit
4814,325,250,75,sit
4815,325,250,75,sit
4816,317,250,67,sit
4817,317,258,59,sit
4818,317,258,59,sit
4819,317,258,59,sit
4820,317,258,59,sit
4821,325,266,59,sit
4822,333,266,67,sit
4823,333,258,75,sit
4824,325,250,75,sit
4825,325,250,75,sit
4826,325,250,75,sit
4827,325,250,75,sit
4828,325,250,75,sit
4829,325,250,75,sit
4830,333,258,75,sit
4831,325,258,67,sit
4832,325,258,67,sit
4833,317,250,67,sit
4834,325,250,75,sit
4835,325,250,75,sit
4836,333,258,75,sit
4837,333,258,75,sit
4838,333,266,67,sit
4839,325,258,67,sit
4840,325,258,67,sit
4841,325,250,75,sit
4842,325,250,75,sit
4843,325,250,75,sit
4844,325,258,67,sit
4845,333,266,67,sit
4846,325,266,59,sit
4847,325,266,59,sit
4848,325,266,59,sit
4849,333,266,67,sit
4850,333,266,67,sit
4851,333,266,67,sit
4852,333,266,67,sit
4853,333,266,67,sit
4854,325,258,67,sit
4855,317,258,59,sit
4856,317,258,59,sit
4857,325,266,59,sit
4858,333,266,67,sit
4859,333,266,67,sit
4860,333,266,67,sit
4861,333,266,67,sit
4862,333,258,75,sit
4863,333,258,75,sit
4864,333,258,75,sit
4865,333,258,75,sit
4866,325,250,75,sit
4867,317,250,67,sit
4868,317,250,67,sit
4869,317,250,67,sit
4870,325,250,75,sit
4871,325,258,67,sit
4872,325,258,67,sit
4873,317,258,59,sit
4874,317,258,59,sit
4875,317,258,59,sit
4876,325,258,67,sit
4877,325,258,67,sit
4878,325,258,67,sit
4879,325,258,67,sit
4880,325,258,67,sit
4881,333,266,67,sit
4882,325,266,59,sit
4883,325,258,67,sit
4884,325,258,67,sit
4885,333,258,75,sit
4886,333,258,75,sit
4887,325,250,75,sit
4888,325,250,75,sit
4889,325,258,67,sit
4890,325,258,67,sit
4891,317,258,59,sit
4892,317,250,67,sit
4893,325,258,67,sit
4894,325,258,67,sit
4895,325,266,59,sit
4896,317,258,59,sit
4897,325,258,67,sit
4898,325,258,67,sit
4899,333,266,67,sit
4900,333,266,67,sit
4901,333,266,67,sit
4902,333,266,67,sit
4903,325,266,59,sit
4904,325,266,59,sit
4905,325,266,59,sit
4906,325,266,59,sit
4907,325,266,59,sit
4908,325,266,59,sit
4909,333,266,67,sit
4910,333,258,75,sit
4911,333,258,75,sit
4912,333,258,75,sit
4913,333,266,67,sit
4914,325,258,67,sit
4915,325,258,67,sit
4916,325,258,67,sit
4917,325,258,67,sit
4918,325,258,67,sit
4919,325,258,67,sit
4920,325,258,67,sit
4921,317,258,59,sit
4922,317,258,59,sit
4923,317,258,59,sit
4924,333,258,75,sit
4925,333,258,75,sit
4926,341,266,75,sit
4927,333,266,67,sit
4928,333,258,75,sit
4929,325,250,75,sit
4930,325,250,75,sit
4931,325,258,67,sit
4932,325,258,67,sit
4933,325,258,67,sit
4934,325,258,67,sit
4935,333,266,67,sit
4936,325,266,59,sit
4937,325,266,59,sit
4938,317,258,59,sit
4939,325,258,67,sit
4940,325,258,67,sit
4941,325,258,67,sit
4942,325,258,67,sit
4943,325,250,75,sit
4944,317,242,75,sit
4945,317,242,75,sit
4946,317,250,67,sit
4947,333,266,67,sit
4948,333,266,67,sit
4949,333,266,67,sit
4950,333,266,67,sit
4951,333,266,67,sit
4952,333,258,75,sit
4953,325,250,75,sit
4954,317,250,67,sit
4955,317,250,67,sit
4956,325,258,67,sit
4957,333,258,75,sit
4958,333,266,67,sit
4959,333,266,67,sit
4960,333,266,67,sit
4961,333,266,67,sit
4962,333,266,67,sit
4963,333,266,67,sit
4964,333,266,67,sit
4965,325,258,67,sit
4966,317,258,59,sit
4967,317,258,59,sit
4968,325,266,59,sit
4969,325,266,59,sit
4970,325,258,67,sit
4971,317,250,67,sit
4972,325,250,75,sit
4973,325,258,67,sit
4974,325,258,67,sit
4975,325,258,67,sit
4976,325,258,67,sit
4977,333,266,67,sit
4978,333,266,67,sit
4979,333,266,67,sit
4980,333,266,67,sit
4981,333,266,67,sit
4982,333,258,75,sit
4983,325,250,75,sit
4984,317,250,67,sit
4985,317,250,67,sit
4986,325,258,67,sit
4987,325,258,67,sit
4988,325,258,67,sit
4989,325,258,67,sit
4990,333,258,75,sit
4991,333,266,67,sit
4992,333,266,67,sit
4993,333,266,67,sit
4994,333,266,67,sit
4995,325,258,67,sit
4996,317,258,59,sit
4997,317,250,67,sit
4998,317,250,67,sit
4999,325,250,75,sit
5000,325,250,75,sit
5001,333,258,75,sit
5002,333,258,75,sit
5003,333,258,75,sit
5004,333,258,75,sit
5005,333,258,75,sit
5006,333,258,75,sit
5007,333,258,75,sit
5008,333,258,75,sit
5009,333,258,75,sit
5010,325,250,75,sit
5011,317,250,67,sit
5012,317,258,59,sit
5013,325,266,59,sit
5014,333,266,67,sit
5015,333,266,67,sit
5016,325,258,67,sit
5017,317,258,59,sit
5018,317,258,59,sit
5019,325,266,59,sit
5020,333,266,67,sit
5021,333,258,75,sit
5022,325,250,75,sit
5023,317,250,67,sit
5024,317,258,59,sit
5025,325,266,59,sit
5026,325,266,59,sit
5027,325,266,59,sit
5028,325,266,59,sit
5029,333,266,67,sit
5030,333,258,75,sit
5031,325,250,75,sit
5032,325,250,75,sit
5033,325,250,75,sit
5034,325,250,75,sit
5035,317,250,67,sit
5036,317,258,59,sit
5037,325,266,59,sit
5038,333,266,67,sit
5039,333,258,75,sit
5040,325,250,75,sit
5041,325,250,75,sit
5042,325,250,75,sit
5043,325,250,75,sit
5044,325,250,75,sit
5045,325,250,75,sit
5046,333,258,75,sit
5047,333,258,75,sit
5048,333,258,75,sit
5049,325,250,75,sit
5050,325,250,75,sit
5051,325,258,67,sit
5052,325,258,67,sit
5053,325,258,67,sit
5054,325,258,67,sit
5055,333,266,67,sit
5056,325,266,59,sit
5057,325,258,67,sit
5058,325,258,67,sit
5059,333,258,75,sit
5060,333,266,67,sit
5061,333,266,67,sit
5062,333,266,67,sit
5063,333,266,67,sit
5064,333,266,67,sit
5065,325,266,59,sit
5066,325,266,59,sit
5067,325,266,59,sit
5068,333,266,67,sit
5069,333,266,67,sit
5070,325,258,67,sit
5071,325,258,67,sit
5072,325,250,75,sit
5073,333,258,75,sit
5074,325,258,67,sit
5075,325,258,67,sit
5076,325,258,67,sit
5077,333,258,75,sit
5078,333,266,67,sit
5079,333,266,67,sit
5080,333,266,67,sit
5081,333,266,67,sit
5082,325,258,67,sit
5083,325,258,67,sit
5084,325,258,67,sit
5085,325,258,67,sit
5086,325,258,67,sit
5087,325,250,75,sit
5088,325,250,75,sit
5089,325,250,75,sit
5090,325,258,67,sit
5091,325,258,67,sit
5092,317,258,59,sit
5093,317,258,59,sit
5094,325,266,59,sit
5095,333,266,67,sit
5096,333,258,75,sit
5097,333,258,75,sit
5098,333,258,75,sit
5099,333,266,67,sit
5100,325,258,67,sit
5101,325,258,67,sit
5102,325,258,67,sit
5103,333,266,67,sit
5104,325,266,59,sit
5105,325,258,67,sit
5106,317,250,67,sit
5107,325,250,75,sit
5108,325,250,75,sit
5109,333,258,75,sit
5110,333,258,75,sit
5111,333,266,67,sit
5112,333,266,67,sit
5113,333,266,67,sit
5114,333,266,67,sit
5115,333,266,67,sit
5116,325,266,59,sit
5117,325,266,59,sit
5118,325,266,59,sit
5119,325,266,59,sit
5120,325,266,59,sit
5121,317,258,59,sit
5122,325,258,67,sit
5123,325,258,67,sit
5124,333,266,67,sit
5125,325,266,59,sit
5126,325,258,67,sit
5127,325,258,67,sit
5128,333,258,75,sit
5129,333,266,67,sit
5130,333,266,67,sit
5131,325,266,59,sit
5132,325,258,67,sit
5133,325,258,67,sit
5134,333,258,75,sit
