index,delta3_1,delta3_2,delta2_1,label
155,375,259,116,stand
156,375,259,116,stand
157,375,259,116,stand
158,375,259,116,stand
159,366,250,116,stand
160,366,250,116,stand
161,366,250,116,stand
162,375,259,116,stand
163,375,259,116,stand
164,375,259,116,stand
165,366,250,116,stand
166,366,250,116,stand
167,366,250,116,stand
168,375,259,116,stand
169,375,259,116,stand
170,375,259,116,stand
171,375,259,116,stand
172,375,259,116,stand
173,375,259,116,stand
174,375,259,116,stand
175,375,259,116,stand
176,375,259,116,stand
177,375,259,116,stand
178,375,259,116,stand
179,375,259,116,stand
180,375,259,116,stand
181,375,259,116,stand
182,375,267,108,stand
183,375,267,108,stand
184,375,267,108,stand
185,375,267,108,stand
186,383,275,108,stand
187,383,275,108,stand
188,383,267,116,stand
189,375,259,116,stand
190,375,259,116,stand
191,375,267,108,stand
192,375,267,108,stand
193,375,267,108,stand
194,375,267,108,stand
195,375,267,108,stand
196,375,267,108,stand
197,375,267,108,stand
198,375,267,108,stand
199,375,267,108,stand
200,375,267,108,stand
201,375,267,108,stand
202,375,267,108,stand
203,375,267,108,stand
204,383,275,108,stand
205,383,275,108,stand
206,383,275,108,stand
207,383,275,108,stand
208,383,275,108,stand
209,383,267,116,stand
210,383,267,116,stand
211,383,267,116,stand
212,383,275,108,stand
213,375,267,108,stand
214,375,267,108,stand
215,375,267,108,stand
216,375,267,108,stand
217,375,267,108,stand
218,375,259,116,stand
219,383,267,116,stand
220,383,267,116,stand
221,383,267,116,stand
222,383,267,116,stand
223,383,267,116,stand
224,383,267,116,stand
225,375,259,116,stand
226,375,259,116,stand
227,375,259,116,stand
228,375,259,116,stand
229,375,259,116,stand
230,375,259,116,stand
231,375,259,116,stand
232,375,259,116,stand
233,375,267,108,stand
234,383,275,108,stand
235,383,275,108,stand
236,383,267,116,stand
237,383,267,116,stand
238,383,267,116,stand
239,383,275,108,stand
240,375,267,108,stand
241,375,267,108,stand
242,375,259,116,stand
243,375,259,116,stand
244,375,259,116,stand
245,375,259,116,stand
246,383,267,116,stand
247,375,267,108,stand
248,375,275,100,stand
249,375,275,100,stand
250,383,275,108,stand
251,383,267,116,stand
252,383,267,116,stand
253,375,267,108,stand
254,375,275,100,stand
255,375,275,100,stand
256,383,275,108,stand
257,383,267,116,stand
258,375,259,116,stand
259,367,259,108,stand
260,367,259,108,stand
261,358,250,108,stand
262,366,250,116,stand
263,366,258,108,stand
264,375,267,108,stand
265,367,267,100,stand
266,367,259,108,stand
267,358,250,108,stand
268,358,250,108,stand
269,358,250,108,stand
270,367,259,108,stand
271,367,259,108,stand
272,367,259,108,stand
273,367,259,108,stand
274,367,259,108,stand
275,367,267,100,stand
276,358,258,100,stand
277,350,258,92,stand
278,350,250,100,stand
279,359,259,100,stand
280,367,259,108,stand
281,367,267,100,stand
282,367,267,100,stand
283,375,267,108,stand
284,375,259,116,stand
285,375,259,116,stand
286,375,259,116,stand
287,375,259,116,stand
288,366,250,116,stand
289,366,250,116,stand
290,366,258,108,stand
291,375,267,108,stand
292,375,267,108,stand
293,375,259,116,stand
294,375,259,116,stand
295,375,259,116,stand
296,375,259,116,stand
297,383,267,116,stand
298,383,267,116,stand
299,383,275,108,stand
300,383,275,108,stand
301,383,275,108,stand
302,383,275,108,stand
303,375,267,108,stand
304,367,267,100,stand
305,367,259,108,stand
306,367,259,108,stand
307,375,259,116,stand
308,375,259,116,stand
309,375,259,116,stand
310,375,259,116,stand
311,375,267,108,stand
312,375,267,108,stand
313,375,267,108,stand
314,375,267,108,stand
315,375,267,108,stand
316,375,267,108,stand
317,375,267,108,stand
318,375,267,108,stand
319,367,267,100,stand
320,367,259,108,stand
321,367,259,108,stand
322,375,259,116,stand
323,375,259,116,stand
324,383,267,116,stand
325,383,267,116,stand
326,383,275,108,stand
327,383,275,108,stand
328,392,275,117,stand
329,392,267,125,stand
330,392,267,125,stand
331,383,267,116,stand
332,383,267,116,stand
333,383,267,116,stand
334,383,267,116,stand
335,383,275,108,stand
336,375,267,108,stand
337,367,267,100,stand
338,367,259,108,stand
339,375,267,108,stand
340,383,267,116,stand
341,383,267,116,stand
342,383,267,116,stand
343,383,267,116,stand
344,383,267,116,stand
345,383,267,116,stand
346,375,267,108,stand
347,375,267,108,stand
348,375,267,108,stand
349,383,267,116,stand
350,383,275,108,stand
351,383,275,108,stand
352,383,275,108,stand
353,383,267,116,stand
354,383,267,116,stand
355,383,267,116,stand
356,383,275,108,stand
357,383,275,108,stand
358,375,275,100,stand
359,375,267,108,stand
360,367,259,108,stand
361,367,259,108,stand
362,367,259,108,stand
363,375,267,108,stand
364,375,267,108,stand
365,375,267,108,stand
366,375,267,108,stand
367,375,267,108,stand
368,375,267,108,stand
369,375,267,108,stand
370,383,267,116,stand
371,383,267,116,stand
372,366,250,116,stand
373,366,250,116,stand
374,366,250,116,stand
375,375,259,116,stand
376,384,259,125,stand
377,384,259,125,stand
378,375,250,125,stand
379,366,250,116,stand
380,366,250,116,stand
381,375,259,116,stand
382,375,259,116,stand
383,375,259,116,stand
384,375,259,116,stand
385,367,259,108,stand
386,367,259,108,stand
387,367,259,108,stand
388,375,259,116,stand
389,375,259,116,stand
390,375,259,116,stand
391,367,259,108,stand
392,367,259,108,stand
393,367,259,108,stand
394,375,259,116,stand
395,375,259,116,stand
396,375,259,116,stand
397,375,259,116,stand
398,375,259,116,stand
399,375,259,116,stand
400,375,259,116,stand
401,375,259,116,stand
402,375,259,116,stand
403,367,259,108,stand
404,367,259,108,stand
405,367,259,108,stand
406,375,259,116,stand
407,375,259,116,stand
408,375,259,116,stand
409,375,259,116,stand
410,375,259,116,stand
411,375,259,116,stand
412,375,259,116,stand
413,375,267,108,stand
414,375,267,108,stand
415,375,267,108,stand
416,375,259,116,stand
417,383,267,116,stand
418,375,267,108,stand
419,375,267,108,stand
420,367,259,108,stand
421,375,259,116,stand
422,375,259,116,stand
423,375,259,116,stand
424,375,259,116,stand
425,375,267,108,stand
426,375,267,108,stand
427,367,267,100,stand
428,367,267,100,stand
429,367,267,100,stand
430,375,267,108,stand
431,375,267,108,stand
432,375,267,108,stand
433,375,267,108,stand
434,375,267,108,stand
435,383,275,108,stand
436,392,275,117,stand
437,392,275,117,stand
438,384,267,117,stand
439,375,267,108,stand
440,375,259,116,stand
441,375,259,116,stand
442,375,259,116,stand
443,375,267,108,stand
444,375,267,108,stand
445,384,267,117,stand
446,384,267,117,stand
447,392,275,117,stand
448,392,275,117,stand
449,392,275,117,stand
450,392,275,117,stand
451,383,275,108,stand
452,383,267,116,stand
453,383,267,116,stand
454,383,267,116,stand
455,383,267,116,stand
456,383,267,116,stand
457,383,267,116,stand
458,383,275,108,stand
459,383,275,108,stand
460,383,275,108,stand
461,383,267,116,stand
462,375,259,116,stand
463,375,259,116,stand
464,375,267,108,stand
465,375,267,108,stand
466,375,267,108,stand
467,375,259,116,stand
468,375,259,116,stand
469,367,259,108,stand
470,367,267,100,stand
471,375,275,100,stand
472,383,275,108,stand
473,383,275,108,stand
474,375,267,108,stand
475,375,267,108,stand
476,375,259,116,stand
477,375,259,116,stand
478,367,259,108,stand
479,367,259,108,stand
480,367,259,108,stand
481,367,259,108,stand
482,367,267,100,stand
483,367,267,100,stand
484,367,267,100,stand
485,367,267,100,stand
486,367,267,100,stand
487,359,267,92,stand
488,359,259,100,stand
489,359,259,100,stand
490,367,259,108,stand
491,367,267,100,stand
492,375,275,100,stand
493,375,275,100,stand
494,375,267,108,stand
495,375,267,108,stand
496,375,267,108,stand
497,375,275,100,stand
498,375,275,100,stand
499,375,275,100,stand
500,375,275,100,stand
501,375,275,100,stand
502,375,275,100,stand
503,375,275,100,stand
504,367,267,100,stand
505,359,267,92,stand
506,359,267,92,stand
507,359,267,92,stand
508,359,267,92,stand
509,359,267,92,stand
510,359,267,92,stand
511,384,267,117,stand
512,384,267,117,stand
513,384,267,117,stand
514,384,267,117,stand
515,384,267,117,stand
516,392,275,117,stand
517,383,275,108,stand
518,383,267,116,stand
519,375,259,116,stand
520,375,259,116,stand
521,375,259,116,stand
522,375,259,116,stand
523,384,259,125,stand
524,384,259,125,stand
525,384,259,125,stand
526,375,259,116,stand
527,375,259,116,stand
528,383,267,116,stand
529,392,267,125,stand
530,392,275,117,stand
531,392,275,117,stand
532,383,275,108,stand
533,383,267,116,stand
534,375,259,116,stand
535,367,259,108,stand
536,367,259,108,stand
537,375,267,108,stand
538,383,267,116,stand
539,383,275,108,stand
540,383,275,108,stand
541,383,275,108,stand
542,383,267,116,stand
543,375,259,116,stand
544,375,259,116,stand
545,375,259,116,stand
546,383,267,116,stand
547,383,267,116,stand
548,383,267,116,stand
549,383,267,116,stand
550,383,267,116,stand
551,383,275,108,stand
552,375,267,108,stand
553,375,267,108,stand
554,375,267,108,stand
555,375,267,108,stand
556,367,267,100,stand
557,367,259,108,stand
558,375,267,108,stand
559,383,267,116,stand
560,383,267,116,stand
561,375,259,116,stand
562,375,259,116,stand
563,375,259,116,stand
564,383,267,116,stand
565,383,267,116,stand
566,383,275,108,stand
567,375,267,108,stand
568,375,267,108,stand
569,375,259,116,stand
570,366,250,116,stand
571,366,250,116,stand
572,366,258,108,stand
573,383,275,108,stand
574,383,275,108,stand
575,383,267,116,stand
576,375,259,116,stand
577,375,259,116,stand
578,375,259,116,stand
579,383,267,116,stand
580,375,267,108,stand
581,375,267,108,stand
582,375,267,108,stand
583,375,267,108,stand
584,375,275,100,stand
585,367,267,100,stand
586,367,267,100,stand
587,367,267,100,stand
588,367,267,100,stand
589,375,267,108,stand
590,375,259,116,stand
591,375,259,116,stand
592,367,259,108,stand
593,367,267,100,stand
594,367,267,100,stand
595,375,267,108,stand
596,375,259,116,stand
597,375,259,116,stand
598,367,259,108,stand
599,367,259,108,stand
600,375,267,108,stand
601,383,267,116,stand
602,383,275,108,stand
603,375,267,108,stand
604,375,267,108,stand
605,375,267,108,stand
606,383,275,108,stand
607,383,275,108,stand
608,383,275,108,stand
609,383,275,108,stand
610,392,275,117,stand
611,392,275,117,stand
612,384,267,117,stand
613,375,267,108,stand
614,375,267,108,stand
615,375,267,108,stand
616,367,267,100,stand
617,367,267,100,stand
618,367,267,100,stand
619,375,267,108,stand
620,375,259,116,stand
621,383,267,116,stand
622,383,267,116,stand
623,383,267,116,stand
624,383,267,116,stand
625,383,267,116,stand
626,383,267,116,stand
627,366,250,116,stand
628,358,250,108,stand
629,358,250,108,stand
630,367,259,108,stand
631,367,259,108,stand
632,367,259,108,stand
633,367,259,108,stand
634,375,259,116,stand
635,375,259,116,stand
636,375,259,116,stand
637,367,259,108,stand
638,367,267,100,stand
639,367,267,100,stand
640,375,267,108,stand
641,375,259,116,stand
642,375,259,116,stand
643,375,259,116,stand
644,375,259,116,stand
645,375,259,116,stand
646,375,259,116,stand
647,375,259,116,stand
648,383,267,116,stand
649,375,267,108,stand
650,375,267,108,stand
651,367,259,108,stand
652,375,259,116,stand
653,375,267,108,stand
654,375,267,108,stand
655,375,267,108,stand
656,375,259,116,stand
657,375,259,116,stand
658,375,259,116,stand
659,375,267,108,stand
660,375,267,108,stand
661,375,267,108,stand
662,375,259,116,stand
663,375,259,116,stand
664,367,259,108,stand
665,367,267,100,stand
666,367,267,100,stand
667,350,267,83,stand
668,350,267,83,stand
669,350,267,83,stand
670,359,267,92,stand
671,359,267,92,stand
672,359,267,92,stand
673,367,267,100,stand
674,367,259,108,stand
675,367,259,108,stand
676,367,259,108,stand
677,367,259,108,stand
678,367,259,108,stand
679,375,259,116,stand
680,375,259,116,stand
681,375,259,116,stand
682,375,259,116,stand
683,375,259,116,stand
684,375,259,116,stand
685,384,259,125,stand
686,384,259,125,stand
687,384,259,125,stand
688,375,259,116,stand
689,375,259,116,stand
690,383,267,116,stand
691,383,267,116,stand
692,383,275,108,stand
693,375,267,108,stand
694,375,267,108,stand
695,375,259,116,stand
696,375,259,116,stand
697,367,259,108,stand
698,367,259,108,stand
699,367,259,108,stand
700,367,259,108,stand
701,367,259,108,stand
702,375,267,108,stand
703,375,267,108,stand
704,375,267,108,stand
705,358,250,108,stand
706,366,250,116,stand
707,366,258,108,stand
708,375,267,108,stand
709,367,267,100,stand
710,367,259,108,stand
711,367,259,108,stand
712,375,259,116,stand
713,375,259,116,stand
714,375,259,116,stand
715,375,259,116,stand
716,375,259,116,stand
717,383,267,116,stand
718,383,267,116,stand
719,383,267,116,stand
720,375,259,116,stand
721,375,259,116,stand
722,375,259,116,stand
723,383,267,116,stand
724,375,267,108,stand
725,375,275,100,stand
726,367,267,100,stand
727,375,267,108,stand
728,375,250,125,stand
729,383,258,125,stand
730,375,258,117,stand
731,375,267,108,stand
732,367,259,108,stand
733,367,259,108,stand
734,367,259,108,stand
735,367,259,108,stand
736,367,259,108,stand
737,367,259,108,stand
738,367,259,108,stand
739,367,259,108,stand
740,367,259,108,stand
741,367,259,108,stand
742,367,259,108,stand
743,367,259,108,stand
744,367,259,108,stand
745,367,259,108,stand
746,367,250,117,stand
747,358,241,117,stand
748,358,241,117,stand
749,358,258,100,stand
750,367,267,100,stand
751,375,267,108,stand
752,375,267,108,stand
753,375,267,108,stand
754,375,267,108,stand
755,375,259,116,stand
756,383,267,116,stand
757,383,267,116,stand
758,383,267,116,stand
759,375,259,116,stand
760,384,259,125,stand
761,384,259,125,stand
762,384,259,125,stand
763,375,259,116,stand
764,375,259,116,stand
765,375,259,116,stand
766,375,259,116,stand
767,375,259,116,stand
768,375,259,116,stand
769,375,259,116,stand
770,375,259,116,stand
771,375,259,116,stand
772,375,259,116,stand
773,375,259,116,stand
774,375,259,116,stand
775,375,259,116,stand
776,375,259,116,stand
777,383,267,116,stand
778,383,267,116,stand
779,383,267,116,stand
780,375,259,116,stand
781,367,259,108,stand
782,367,259,108,stand
783,375,267,108,stand
784,383,267,116,stand
785,383,267,116,stand
786,375,259,116,stand
787,375,259,116,stand
788,375,259,116,stand
789,375,259,116,stand
790,367,259,108,stand
791,367,259,108,stand
792,375,267,108,stand
793,375,267,108,stand
794,375,267,108,stand
795,367,259,108,stand
796,375,259,116,stand
797,375,259,116,stand
798,375,259,116,stand
799,375,259,116,stand
800,375,267,108,stand
801,383,275,108,stand
802,383,275,108,stand
803,383,258,125,stand
804,375,250,125,stand
805,367,250,117,stand
806,367,259,108,stand
807,375,267,108,stand
808,383,267,116,stand
809,383,267,116,stand
810,383,267,116,stand
811,383,267,116,stand
812,383,267,116,stand
813,375,259,116,stand
814,367,259,108,stand
815,367,259,108,stand
816,367,259,108,stand
817,375,259,116,stand
818,375,259,116,stand
819,375,259,116,stand
820,367,259,108,stand
821,367,259,108,stand
822,375,267,108,stand
823,383,267,116,stand
824,383,275,108,stand
825,383,275,108,stand
826,383,275,108,stand
827,383,267,116,stand
828,383,267,116,stand
829,375,267,108,stand
830,375,267,108,stand
831,375,267,108,stand
832,375,267,108,stand
833,375,267,108,stand
834,375,267,108,stand
835,383,267,116,stand
836,383,267,116,stand
837,383,267,116,stand
838,383,267,116,stand
839,383,267,116,stand
840,383,267,116,stand
841,375,267,108,stand
842,375,267,108,stand
843,367,259,108,stand
844,367,259,108,stand
845,367,259,108,stand
846,367,259,108,stand
847,367,259,108,stand
848,367,267,100,stand
849,367,267,100,stand
850,367,267,100,stand
851,367,250,117,stand
852,375,258,117,stand
853,375,258,117,stand
854,375,275,100,stand
855,375,275,100,stand
856,383,275,108,stand
857,383,267,116,stand
858,375,259,116,stand
859,375,259,116,stand
860,375,259,116,stand
861,383,267,116,stand
862,383,267,116,stand
863,383,267,116,stand
864,366,250,116,stand
865,358,250,108,stand
866,358,250,108,stand
867,367,259,108,stand
868,367,259,108,stand
869,367,259,108,stand
870,375,267,108,stand
871,375,267,108,stand
872,375,267,108,stand
873,375,267,108,stand
874,383,267,116,stand
875,383,267,116,stand
876,383,267,116,stand
877,375,267,108,stand
878,375,267,108,stand
879,375,267,108,stand
880,383,267,116,stand
881,383,275,108,stand
882,383,275,108,stand
883,383,275,108,stand
884,383,275,108,stand
885,383,275,108,stand
886,383,275,108,stand
887,383,267,116,stand
888,375,259,116,stand
889,384,259,125,stand
890,384,259,125,stand
891,392,267,125,stand
892,383,267,116,stand
893,383,275,108,stand
894,383,275,108,stand
895,375,275,100,stand
896,375,275,100,stand
897,367,267,100,stand
898,367,267,100,stand
899,367,267,100,stand
900,367,267,100,stand
901,375,267,108,stand
902,375,275,100,stand
903,375,275,100,stand
904,375,275,100,stand
905,375,267,108,stand
906,375,267,108,stand
907,375,267,108,stand
908,375,259,116,stand
909,391,275,116,stand
910,391,275,116,stand
911,391,283,108,stand
912,383,275,108,stand
913,383,275,108,stand
914,383,275,108,stand
915,383,275,108,stand
916,383,275,108,stand
917,383,275,108,stand
918,375,267,108,stand
919,367,267,100,stand
920,367,267,100,stand
921,375,275,100,stand
922,375,275,100,stand
923,375,267,108,stand
924,375,267,108,stand
925,375,267,108,stand
926,375,275,100,stand
927,375,275,100,stand
928,383,275,108,stand
929,383,267,116,stand
930,383,267,116,stand
931,383,267,116,stand
932,383,267,116,stand
933,383,267,116,stand
934,375,267,108,stand
935,375,267,108,stand
936,367,259,108,stand
937,367,259,108,stand
938,367,267,100,stand
939,375,275,100,stand
940,375,275,100,stand
941,375,267,108,stand
942,375,267,108,stand
943,367,267,100,stand
944,367,267,100,stand
945,359,259,100,stand
946,367,259,108,stand
947,367,259,108,stand
948,375,267,108,stand
949,375,267,108,stand
950,375,267,108,stand
951,375,267,108,stand
952,383,267,116,stand
953,383,275,108,stand
954,383,275,108,stand
955,383,275,108,stand
956,383,267,116,stand
957,383,267,116,stand
958,383,267,116,stand
959,383,267,116,stand
960,383,267,116,stand
961,375,267,108,stand
962,375,267,108,stand
963,367,259,108,stand
964,367,259,108,stand
965,367,259,108,stand
966,375,267,108,stand
967,383,267,116,stand
968,383,267,116,stand
969,383,267,116,stand
970,375,267,108,stand
971,375,267,108,stand
972,375,267,108,stand
973,383,267,116,stand
974,383,275,108,stand
975,383,275,108,stand
976,383,275,108,stand
977,383,275,108,stand
978,383,275,108,stand
979,383,275,108,stand
980,383,258,125,stand
981,375,250,125,stand
982,375,250,125,stand
983,375,267,108,stand
984,375,267,108,stand
985,375,267,108,stand
986,375,259,116,stand
987,383,267,116,stand
988,375,267,108,stand
989,375,267,108,stand
990,375,267,108,stand
991,375,267,108,stand
992,375,267,108,stand
993,375,267,108,stand
994,375,267,108,stand
995,375,267,108,stand
996,367,259,108,stand
997,367,259,108,stand
998,367,259,108,stand
999,367,259,108,stand
1000,367,259,108,stand
1001,367,267,100,stand
1002,375,275,100,stand
1003,375,275,100,stand
1004,375,267,108,stand
1005,375,267,108,stand
1006,375,267,108,stand
1007,375,267,108,stand
1008,375,267,108,stand
1009,383,267,116,stand
1010,383,267,116,stand
1011,383,267,116,stand
1012,375,267,108,stand
1013,375,267,108,stand
1014,375,267,108,stand
1015,383,267,116,stand
1016,383,267,116,stand
1017,383,267,116,stand
1018,375,267,108,stand
1019,375,267,108,stand
1020,367,259,108,stand
1021,367,259,108,stand
1022,367,259,108,stand
1023,375,267,108,stand
1024,375,267,108,stand
1025,375,267,108,stand
1026,375,267,108,stand
1027,383,267,116,stand
1028,383,258,125,stand
1029,383,258,125,stand
1030,383,258,125,stand
1031,383,267,116,stand
1032,383,267,116,stand
1033,375,267,108,stand
1034,375,275,100,stand
1035,375,275,100,stand
1036,375,275,100,stand
1037,375,267,108,stand
1038,375,267,108,stand
1039,375,267,108,stand
1040,375,267,108,stand
1041,375,267,108,stand
1042,383,267,116,stand
1043,383,267,116,stand
1044,383,267,116,stand
1045,375,267,108,stand
1046,375,267,108,stand
1047,367,259,108,stand
1048,375,259,116,stand
1049,375,267,108,stand
1050,383,275,108,stand
1051,375,275,100,stand
1052,375,267,108,stand
1053,367,259,108,stand
1054,375,259,116,stand
1055,375,259,116,stand
1056,383,267,116,stand
1057,383,267,116,stand
1058,383,267,116,stand
1059,375,259,116,stand
1060,367,259,108,stand
1061,367,267,100,stand
1062,375,275,100,stand
1063,375,275,100,stand
1064,375,267,108,stand
1065,367,259,108,stand
1066,367,259,108,stand
1067,367,267,100,stand
1068,367,267,100,stand
1069,375,267,108,stand
1070,375,259,116,stand
1071,375,259,116,stand
1072,375,259,116,stand
1073,375,259,116,stand
1074,383,267,116,stand
1075,383,267,116,stand
1076,383,267,116,stand
1077,383,267,116,stand
1078,383,267,116,stand
1079,383,275,108,stand
1080,375,267,108,stand
1081,367,267,100,stand
1082,367,259,108,stand
1083,367,259,108,stand
1084,375,259,116,stand
1085,375,259,116,stand
1086,375,259,116,stand
1087,367,259,108,stand
1088,367,259,108,stand
1089,367,259,108,stand
1090,375,259,116,stand
1091,375,267,108,stand
1092,383,275,108,stand
1093,375,275,100,stand
1094,375,267,108,stand
1095,375,267,108,stand
1096,383,267,116,stand
1097,383,275,108,stand
1098,375,267,108,stand
1099,367,267,100,stand
1100,367,259,108,stand
1101,367,259,108,stand
1102,375,259,116,stand
1103,375,259,116,stand
1104,375,259,116,stand
1105,367,259,108,stand
1106,367,259,108,stand
1107,367,259,108,stand
1108,375,259,116,stand
1109,375,267,108,stand
1110,383,275,108,stand
1111,375,275,100,stand
1112,375,275,100,stand
1113,367,267,100,stand
1114,375,267,108,stand
1115,375,259,116,stand
1116,383,267,116,stand
1117,383,267,116,stand
1118,383,267,116,stand
1119,375,259,116,stand
1120,375,259,116,stand
1121,375,259,116,stand
1122,383,267,116,stand
1123,375,267,108,stand
1124,375,267,108,stand
1125,375,267,108,stand
1126,383,267,116,stand
1127,383,275,108,stand
1128,383,275,108,stand
1129,383,275,108,stand
1130,383,267,116,stand
1131,383,267,116,stand
1132,383,267,116,stand
1133,383,275,108,stand
1134,375,267,108,stand
1135,375,267,108,stand
1136,375,259,116,stand
1137,375,259,116,stand
1138,375,259,116,stand
1139,375,259,116,stand
1140,383,267,116,stand
1141,375,267,108,stand
1142,375,267,108,stand
1143,367,259,108,stand
1144,375,259,116,stand
1145,375,259,116,stand
1146,375,259,116,stand
1147,375,259,116,stand
1148,375,259,116,stand
1149,375,259,116,stand
1150,375,259,116,stand
1151,375,259,116,stand
1152,375,259,116,stand
1153,375,259,116,stand
1154,375,267,108,stand
1155,375,267,108,stand
1156,375,267,108,stand
1157,375,259,116,stand
1158,375,259,116,stand
1159,367,259,108,stand
1160,367,267,100,stand
1161,367,267,100,stand
1162,375,267,108,stand
1163,375,259,116,stand
1164,375,259,116,stand
1165,367,259,108,stand
1166,367,267,100,stand
1167,358,258,100,stand
1168,366,258,108,stand
1169,366,250,116,stand
1170,383,267,116,stand
1171,383,267,116,stand
1172,383,275,108,stand
1173,366,258,108,stand
1174,366,258,108,stand
1175,366,250,116,stand
1176,375,259,116,stand
1177,375,259,116,stand
1178,375,259,116,stand
1179,375,259,116,stand
1180,375,259,116,stand
1181,375,259,116,stand
1182,375,259,116,stand
1183,375,259,116,stand
1184,375,267,108,stand
1185,375,267,108,stand
1186,367,267,100,stand
1187,367,259,108,stand
1188,367,259,108,stand
1189,367,259,108,stand
1190,367,267,100,stand
1191,375,275,100,stand
1192,383,275,108,stand
1193,383,275,108,stand
1194,375,267,108,stand
1195,375,267,108,stand
1196,375,267,108,stand
1197,375,267,108,stand
1198,367,267,100,stand
1199,367,267,100,stand
1200,358,258,100,stand
1201,358,258,100,stand
1202,358,258,100,stand
1203,358,258,100,stand
1204,366,258,108,stand
1205,366,258,108,stand
1206,375,267,108,stand
1207,367,267,100,stand
1208,367,275,92,stand
1209,367,275,92,stand
1210,367,275,92,stand
1211,367,267,100,stand
1212,367,267,100,stand
1213,367,267,100,stand
1214,367,267,100,stand
1215,367,267,100,stand
1216,375,267,108,stand
1217,375,259,116,stand
1218,375,259,116,stand
1219,375,259,116,stand
1220,375,267,108,stand
1221,375,267,108,stand
1222,375,267,108,stand
1223,375,259,116,stand
1224,375,259,116,stand
1225,367,259,108,stand
1226,367,259,108,stand
1227,375,267,108,stand
1228,383,267,116,stand
1229,383,267,116,stand
1230,375,259,116,stand
1231,375,259,116,stand
1232,375,259,116,stand
1233,375,259,116,stand
1234,375,259,116,stand
1235,375,259,116,stand
1236,383,267,116,stand
1237,375,267,108,stand
1238,375,267,108,stand
1239,367,259,108,stand
1240,367,259,108,stand
1241,367,259,108,stand
1242,358,250,108,stand
1243,358,250,108,stand
1244,358,250,108,stand
1245,375,267,108,stand
