index,delta3_1,delta3_2,delta2_1,label
3757,250,233,17,lay_stand
3758,250,242,8,lay_stand
3759,250,242,8,lay_stand
3760,250,242,8,lay_stand
3761,250,242,8,lay_stand
3762,258,250,8,lay_stand
3763,258,250,8,lay_stand
3764,258,250,8,lay_stand
3765,258,250,8,lay_stand
3766,258,250,8,lay_stand
3767,258,250,8,lay_stand
3768,258,250,8,lay_stand
3769,258,250,8,lay_stand
3770,258,250,8,lay_stand
3771,258,250,8,lay_stand
3772,258,250,8,lay_stand
3773,258,250,8,lay_stand
3774,258,250,8,lay_stand
3775,258,250,8,lay_stand
3776,258,250,8,lay_stand
3777,267,259,8,lay_stand
3778,267,259,8,lay_stand
3779,267,250,17,lay_stand
3780,267,250,17,lay_stand
3781,275,250,25,lay_stand
3782,275,259,16,lay_stand
3783,266,250,16,lay_stand
3784,258,250,8,lay_stand
3785,258,250,8,lay_stand
3786,258,250,8,lay_stand
3787,258,250,8,lay_stand
3788,258,250,8,lay_stand
3789,267,259,8,lay_stand
3790,275,259,16,lay_stand
3791,275,259,16,lay_stand
3792,266,250,16,lay_stand
3793,266,250,16,lay_stand
3794,266,250,16,lay_stand
3795,275,259,16,lay_stand
3796,267,259,8,lay_stand
3797,267,259,8,lay_stand
3798,267,259,8,lay_stand
3799,275,259,16,lay_stand
3800,275,259,16,lay_stand
3801,283,267,16,lay_stand
3802,283,267,16,lay_stand
3803,283,267,16,lay_stand
3804,275,259,16,lay_stand
3805,275,259,16,lay_stand
3806,275,250,25,lay_stand
3807,275,250,25,lay_stand
3808,267,250,17,lay_stand
3809,267,259,8,lay_stand
3810,267,259,8,lay_stand
3811,275,259,16,lay_stand
3812,275,259,16,lay_stand
3813,275,259,16,lay_stand
3814,275,259,16,lay_stand
3815,275,250,25,lay_stand
3816,275,250,25,lay_stand
3817,275,250,25,lay_stand
3818,275,259,16,lay_stand
3819,283,267,16,lay_stand
3820,283,267,16,lay_stand
3821,283,258,25,lay_stand
3822,275,250,25,lay_stand
3823,275,250,25,lay_stand
3824,275,250,25,lay_stand
3825,283,258,25,lay_stand
3826,292,258,34,lay_stand
3827,292,258,34,lay_stand
3828,292,258,34,lay_stand
3829,292,258,34,lay_stand
3830,292,267,25,lay_stand
3831,292,267,25,lay_stand
3832,292,267,25,lay_stand
3833,292,275,17,lay_stand
3834,292,275,17,lay_stand
3835,292,275,17,lay_stand
3836,292,258,34,lay_stand
3837,292,258,34,lay_stand
3838,292,258,34,lay_stand
3839,292,267,25,lay_stand
3840,292,267,25,lay_stand
3841,292,267,25,lay_stand
3842,292,258,34,lay_stand
3843,284,250,34,lay_stand
3844,284,250,34,lay_stand
3845,284,259,25,lay_stand
3846,292,267,25,lay_stand
3847,292,267,25,lay_stand
3848,292,258,34,lay_stand
3849,292,258,34,lay_stand
3850,283,258,25,lay_stand
3851,283,267,16,lay_stand
3852,283,267,16,lay_stand
3853,292,267,25,lay_stand
3854,292,258,34,lay_stand
3855,292,258,34,lay_stand
3856,292,258,34,lay_stand
3857,292,250,42,lay_stand
3858,292,250,42,lay_stand
3859,283,250,33,lay_stand
3860,283,258,25,lay_stand
3861,283,258,25,lay_stand
3862,292,258,34,lay_stand
3863,292,258,34,lay_stand
3864,300,266,34,lay_stand
3865,300,266,34,lay_stand
3866,300,258,42,lay_stand
3867,292,250,42,lay_stand
3868,283,250,33,lay_stand
3869,283,258,25,lay_stand
3870,283,258,25,lay_stand
3871,283,258,25,lay_stand
3872,283,250,33,lay_stand
3873,291,258,33,lay_stand
3874,291,258,33,lay_stand
3875,291,258,33,lay_stand
3876,291,258,33,lay_stand
3877,291,258,33,lay_stand
3878,291,258,33,lay_stand
3879,291,258,33,lay_stand
3880,300,258,42,lay_stand
3881,300,258,42,lay_stand
3882,300,258,42,lay_stand
3883,300,258,42,lay_stand
3884,300,258,42,lay_stand
3885,300,258,42,lay_stand
3886,300,258,42,lay_stand
3887,300,258,42,lay_stand
3888,300,258,42,lay_stand
3889,291,258,33,lay_stand
3890,291,258,33,lay_stand
3891,291,258,33,lay_stand
3892,291,258,33,lay_stand
3893,291,258,33,lay_stand
3894,291,258,33,lay_stand
3895,300,258,42,lay_stand
3896,300,250,50,lay_stand
3897,309,259,50,lay_stand
3898,309,259,50,lay_stand
3899,309,267,42,lay_stand
3900,300,258,42,lay_stand
3901,300,258,42,lay_stand
3902,300,258,42,lay_stand
3903,309,267,42,lay_stand
3904,309,267,42,lay_stand
3905,309,267,42,lay_stand
3906,309,267,42,lay_stand
3907,309,267,42,lay_stand
3908,309,259,50,lay_stand
3909,309,259,50,lay_stand
3910,300,259,41,lay_stand
3911,300,267,33,lay_stand
3912,300,267,33,lay_stand
3913,300,267,33,lay_stand
3914,300,259,41,lay_stand
3915,300,259,41,lay_stand
3916,300,259,41,lay_stand
3917,300,259,41,lay_stand
3918,291,250,41,lay_stand
3919,300,250,50,lay_stand
3920,300,250,50,lay_stand
3921,300,250,50,lay_stand
3922,300,250,50,lay_stand
3923,300,241,59,lay_stand
3924,300,241,59,lay_stand
3925,300,241,59,lay_stand
3926,300,241,59,lay_stand
3927,300,241,59,lay_stand
3928,300,241,59,lay_stand
3929,300,250,50,lay_stand
3930,292,242,50,lay_stand
3931,292,242,50,lay_stand
3932,292,242,50,lay_stand
3933,300,250,50,lay_stand
3934,300,250,50,lay_stand
3935,300,250,50,lay_stand
3936,300,250,50,lay_stand
3937,300,250,50,lay_stand
3938,300,250,50,lay_stand
3939,292,242,50,lay_stand
3940,283,242,41,lay_stand
3941,283,242,41,lay_stand
3942,291,250,41,lay_stand
3943,291,250,41,lay_stand
3944,291,258,33,lay_stand
3945,291,258,33,lay_stand
3946,291,258,33,lay_stand
3947,291,250,41,lay_stand
3948,283,242,41,lay_stand
3949,283,242,41,lay_stand
3950,283,242,41,lay_stand
3951,283,242,41,lay_stand
3952,292,242,50,lay_stand
3953,292,242,50,lay_stand
3954,284,234,50,lay_stand
3955,284,234,50,lay_stand
3956,284,225,59,lay_stand
3957,292,233,59,lay_stand
3958,292,233,59,lay_stand
3959,292,242,50,lay_stand
3960,292,242,50,lay_stand
3961,292,242,50,lay_stand
3962,292,250,42,lay_stand
3963,284,242,42,lay_stand
3964,284,242,42,lay_stand
3965,284,234,50,lay_stand
3966,292,242,50,lay_stand
3967,283,242,41,lay_stand
3968,283,242,41,lay_stand
3969,291,250,41,lay_stand
3970,291,250,41,lay_stand
3971,291,250,41,lay_stand
3972,275,234,41,lay_stand
3973,284,234,50,lay_stand
3974,284,242,42,lay_stand
3975,292,250,42,lay_stand
3976,283,250,33,lay_stand
3977,283,250,33,lay_stand
3978,275,242,33,lay_stand
3979,284,242,42,lay_stand
3980,284,234,50,lay_stand
3981,292,242,50,lay_stand
3982,283,242,41,lay_stand
3983,283,242,41,lay_stand
3984,283,242,41,lay_stand
3985,292,242,50,lay_stand
3986,292,242,50,lay_stand
3987,292,242,50,lay_stand
3988,292,242,50,lay_stand
3989,292,242,50,lay_stand
3990,300,250,50,lay_stand
3991,291,250,41,lay_stand
3992,291,250,41,lay_stand
3993,283,242,41,lay_stand
3994,292,242,50,lay_stand
3995,292,233,59,lay_stand
3996,292,233,59,lay_stand
3997,283,233,50,lay_stand
3998,283,233,50,lay_stand
3999,291,241,50,lay_stand
4000,291,241,50,lay_stand
4001,291,241,50,lay_stand
4002,291,241,50,lay_stand
4003,300,241,59,lay_stand
4004,300,241,59,lay_stand
4005,300,241,59,lay_stand
4006,291,241,50,lay_stand
4007,291,241,50,lay_stand
4008,291,241,50,lay_stand
4009,291,241,50,lay_stand
4010,291,225,66,lay_stand
4011,291,225,66,lay_stand
4012,300,225,75,lay_stand
4013,300,233,67,lay_stand
4014,309,242,67,lay_stand
4015,309,242,67,lay_stand
4016,309,234,75,lay_stand
4017,309,234,75,lay_stand
4018,309,234,75,lay_stand
4019,309,225,84,lay_stand
4020,317,233,84,lay_stand
4021,317,233,84,lay_stand
4022,317,242,75,lay_stand
4023,325,250,75,lay_stand
4024,325,250,75,lay_stand
4025,325,241,84,lay_stand
4026,325,241,84,lay_stand
4027,325,241,84,lay_stand
4028,325,241,84,lay_stand
4029,334,250,84,lay_stand
4030,334,250,84,lay_stand
4031,334,250,84,lay_stand
4032,334,250,84,lay_stand
4033,334,250,84,lay_stand
4034,334,242,92,lay_stand
4035,334,242,92,lay_stand
4036,342,242,100,lay_stand
4037,342,250,92,lay_stand
4038,350,258,92,lay_stand
4039,342,258,84,lay_stand
4040,342,250,92,lay_stand
4041,350,258,92,lay_stand
4042,350,258,92,lay_stand
4043,350,258,92,lay_stand
4044,350,258,92,lay_stand
4045,341,258,83,lay_stand
4046,341,258,83,lay_stand
4047,341,258,83,lay_stand
4048,350,258,92,lay_stand
4049,350,241,109,lay_stand
4050,359,250,109,lay_stand
4051,359,250,109,lay_stand
4052,359,267,92,lay_stand
4053,359,267,92,lay_stand
4054,359,267,92,lay_stand
4055,359,259,100,lay_stand
4056,359,259,100,lay_stand
4057,359,259,100,lay_stand
4058,359,259,100,lay_stand
4059,367,267,100,lay_stand
4060,367,267,100,lay_stand
4061,367,267,100,lay_stand
4062,359,259,100,lay_stand
4063,359,259,100,lay_stand
4064,359,259,100,lay_stand
4065,359,259,100,lay_stand
4066,367,259,108,lay_stand
4067,367,259,108,lay_stand
4068,375,267,108,lay_stand
4069,367,267,100,lay_stand
4070,367,258,109,lay_stand
4071,367,258,109,lay_stand
4072,367,258,109,lay_stand
4073,367,258,109,lay_stand
4074,375,266,109,lay_stand
4075,383,266,117,lay_stand
4076,383,266,117,lay_stand
4077,383,266,117,lay_stand
4078,366,266,100,lay_stand
4079,366,266,100,lay_stand
4080,366,266,100,lay_stand
4081,375,266,109,lay_stand
4082,375,266,109,lay_stand
4083,367,258,109,lay_stand
4084,367,258,109,lay_stand
4085,367,250,117,lay_stand
4086,375,258,117,lay_stand
4087,375,258,117,lay_stand
4088,375,266,109,lay_stand
4089,375,266,109,lay_stand
4090,375,266,109,lay_stand
4091,375,266,109,lay_stand
4092,384,275,109,lay_stand
4093,384,275,109,lay_stand
4094,384,275,109,lay_stand
4095,384,275,109,lay_stand
4096,384,275,109,lay_stand
4097,384,275,109,lay_stand
4098,392,283,109,lay_stand
4099,392,283,109,lay_stand
4100,392,275,117,lay_stand
4101,384,267,117,lay_stand
4102,384,267,117,lay_stand
4103,384,275,109,lay_stand
4104,384,275,109,stand
4105,384,275,109,stand
4106,384,275,109,stand
4107,384,275,109,stand
4108,384,275,109,stand
4109,384,275,109,stand
4110,384,275,109,stand
4111,392,275,117,stand
4112,392,267,125,stand
4113,392,267,125,stand
4114,384,267,117,stand
4115,384,275,109,stand
4116,375,266,109,stand
4117,375,266,109,stand
4118,375,266,109,stand
4119,384,275,109,stand
4120,384,275,109,stand
4121,384,267,117,stand
4122,384,267,117,stand
4123,384,267,117,stand
4124,384,267,117,stand
4125,384,267,117,stand
4126,384,267,117,stand
4127,384,267,117,stand
4128,384,267,117,stand
4129,384,267,117,stand
4130,384,275,109,stand
4131,375,266,109,stand
4132,383,266,117,stand
4133,383,266,117,stand
4134,400,283,117,stand
4135,392,283,109,stand
4136,392,275,117,stand
4137,384,267,117,stand
4138,384,267,117,stand
4139,384,267,117,stand
4140,384,267,117,stand
4141,384,267,117,stand
4142,384,267,117,stand
4143,384,267,117,stand
4144,384,267,117,stand
4145,384,275,109,stand
4146,384,275,109,stand
4147,384,275,109,stand
4148,384,275,109,stand
4149,384,275,109,stand
4150,384,275,109,stand
4151,384,275,109,stand
4152,384,275,109,stand
4153,384,275,109,stand
4154,384,267,117,stand
4155,384,267,117,stand
4156,384,267,117,stand
4157,384,267,117,stand
4158,384,267,117,stand
4159,384,267,117,stand
4160,384,267,117,stand
4161,384,267,117,stand
4162,384,267,117,stand
4163,384,275,109,stand
4164,392,283,109,stand
4165,400,283,117,stand
4166,400,275,125,stand
4167,392,267,125,stand
4168,384,267,117,stand
4169,384,275,109,stand
4170,384,275,109,stand
4171,384,275,109,stand
4172,384,275,109,stand
4173,384,275,109,stand
4174,384,275,109,stand
4175,384,267,117,stand
4176,392,275,117,stand
4177,383,275,108,stand
4178,383,283,100,stand
4179,375,275,100,stand
4180,375,275,100,stand
4181,375,275,100,stand
4182,375,275,100,stand
4183,392,275,117,stand
4184,392,267,125,stand
4185,392,267,125,stand
4186,384,267,117,stand
4187,384,267,117,stand
4188,384,267,117,stand
4189,375,267,108,stand
4190,375,275,100,stand
4191,383,283,100,stand
4192,383,283,100,stand
4193,383,275,108,stand
4194,375,267,108,stand
4195,384,267,117,stand
4196,384,275,109,stand
4197,384,275,109,stand
4198,384,275,109,stand
4199,384,267,117,stand
4200,392,275,117,stand
4201,392,275,117,stand
4202,392,275,117,stand
4203,384,267,117,stand
4204,384,267,117,stand
4205,384,275,109,stand
4206,384,275,109,stand
4207,375,275,100,stand
4208,375,275,100,stand
4209,375,275,100,stand
4210,375,275,100,stand
4211,375,275,100,stand
4212,375,275,100,stand
4213,384,275,109,stand
4214,384,267,117,stand
4215,384,267,117,stand
4216,384,267,117,stand
4217,384,267,117,stand
4218,384,267,117,stand
4219,384,267,117,stand
4220,384,275,109,stand
4221,384,275,109,stand
4222,384,275,109,stand
4223,384,267,117,stand
4224,384,267,117,stand
4225,384,267,117,stand
4226,384,267,117,stand
4227,384,267,117,stand
4228,375,267,108,stand
4229,375,267,108,stand
4230,366,258,108,stand
4231,375,258,117,stand
4232,375,266,109,stand
4233,384,275,109,stand
4234,384,275,109,stand
4235,384,267,117,stand
4236,392,275,117,stand
4237,392,275,117,stand
4238,392,275,117,stand
4239,384,267,117,stand
4240,375,267,108,stand
4241,375,267,108,stand
4242,375,267,108,stand
4243,375,267,108,stand
4244,375,267,108,stand
4245,383,275,108,stand
4246,392,275,117,stand
4247,392,275,117,stand
4248,384,267,117,stand
4249,375,267,108,stand
4250,375,259,116,stand
4251,375,259,116,stand
4252,375,259,116,stand
4253,375,267,108,stand
4254,375,267,108,stand
4255,375,267,108,stand
4256,375,267,108,stand
4257,375,267,108,stand
4258,384,267,117,stand
4259,384,267,117,stand
4260,392,275,117,stand
4261,383,275,108,stand
4262,383,275,108,stand
4263,375,267,108,stand
4264,384,267,117,stand
4265,384,267,117,stand
4266,384,267,117,stand
4267,375,267,108,stand
4268,375,267,108,stand
4269,375,267,108,stand
4270,375,267,108,stand
4271,375,267,108,stand
4272,375,267,108,stand
4273,375,267,108,stand
4274,375,275,100,stand
4275,375,275,100,stand
4276,375,275,100,stand
4277,375,267,108,stand
4278,375,267,108,stand
4279,375,267,108,stand
4280,375,267,108,stand
4281,375,267,108,stand
4282,384,267,117,stand
4283,384,267,117,stand
4284,384,267,117,stand
4285,375,267,108,stand
4286,375,267,108,stand
4287,383,275,108,stand
4288,392,275,117,stand
4289,392,275,117,stand
4290,384,267,117,stand
4291,384,267,117,stand
4292,384,267,117,stand
4293,384,267,117,stand
4294,375,267,108,stand
4295,375,275,100,stand
4296,383,283,100,stand
4297,392,283,109,stand
4298,392,283,109,stand
4299,384,275,109,stand
4300,375,275,100,stand
4301,375,275,100,stand
4302,375,275,100,stand
4303,375,275,100,stand
4304,375,267,108,stand
4305,383,275,108,stand
4306,392,275,117,stand
4307,392,275,117,stand
4308,392,275,117,stand
4309,383,275,108,stand
4310,383,275,108,stand
4311,383,275,108,stand
4312,383,275,108,stand
4313,383,275,108,stand
4314,375,267,108,stand
4315,375,267,108,stand
4316,375,267,108,stand
4317,383,275,108,stand
4318,383,275,108,stand
4319,383,275,108,stand
4320,375,267,108,stand
4321,384,267,117,stand
4322,384,267,117,stand
4323,384,267,117,stand
4324,384,267,117,stand
4325,384,267,117,stand
4326,384,267,117,stand
4327,384,267,117,stand
4328,384,267,117,stand
4329,384,267,117,stand
4330,384,267,117,stand
4331,384,267,117,stand
4332,392,275,117,stand
4333,383,275,108,stand
4334,383,275,108,stand
4335,375,267,108,stand
4336,375,267,108,stand
4337,375,267,108,stand
4338,375,267,108,stand
4339,375,267,108,stand
4340,375,267,108,stand
4341,383,275,108,stand
4342,392,275,117,stand
4343,392,283,109,stand
4344,384,275,109,stand
4345,384,275,109,stand
4346,384,267,117,stand
4347,392,275,117,stand
4348,383,275,108,stand
4349,383,283,100,stand
4350,383,283,100,stand
4351,383,283,100,stand
4352,383,283,100,stand
4353,383,283,100,stand
4354,383,283,100,stand
4355,383,275,108,stand
4356,375,267,108,stand
4357,375,267,108,stand
4358,375,267,108,stand
4359,375,267,108,stand
4360,375,267,108,stand
4361,375,267,108,stand
4362,383,275,108,stand
4363,392,275,117,stand
4364,392,275,117,stand
4365,384,267,117,stand
4366,375,267,108,stand
4367,375,267,108,stand
4368,383,275,108,stand
4369,383,275,108,stand
4370,383,275,108,stand
4371,375,267,108,stand
4372,375,267,108,stand
4373,375,275,100,stand
4374,375,275,100,stand
4375,375,275,100,stand
4376,375,267,108,stand
4377,383,275,108,stand
4378,383,275,108,stand
4379,383,275,108,stand
4380,383,275,108,stand
4381,383,275,108,stand
4382,383,283,100,stand
4383,391,291,100,stand
4384,400,291,109,stand
4385,400,283,117,stand
4386,384,267,117,stand
4387,384,267,117,stand
4388,384,267,117,stand
4389,392,275,117,stand
4390,392,275,117,stand
4391,392,283,109,stand
4392,392,283,109,stand
4393,383,283,100,stand
4394,383,275,108,stand
4395,375,267,108,stand
4396,375,267,108,stand
4397,375,267,108,stand
4398,375,267,108,stand
4399,375,267,108,stand
4400,375,267,108,stand
4401,383,275,108,stand
4402,383,275,108,stand
4403,383,275,108,stand
4404,383,275,108,stand
4405,383,275,108,stand
4406,383,283,100,stand
4407,383,283,100,stand
4408,392,283,109,stand
4409,392,275,117,stand
4410,392,275,117,stand
4411,383,275,108,stand
4412,383,283,100,stand
4413,383,283,100,stand
4414,383,283,100,stand
4415,383,275,108,stand
4416,383,275,108,stand
4417,392,275,117,stand
4418,392,283,109,stand
4419,384,275,109,stand
4420,375,275,100,stand
4421,375,259,116,stand
4422,383,267,116,stand
4423,383,267,116,stand
4424,383,275,108,stand
4425,375,267,108,stand
4426,375,267,108,stand
4427,375,267,108,stand
4428,383,275,108,stand
4429,383,275,108,stand
4430,383,275,108,stand
4431,375,267,108,stand
4432,375,267,108,stand
4433,375,267,108,stand
4434,375,267,108,stand
4435,375,267,108,stand
4436,375,267,108,stand
4437,375,267,108,stand
4438,384,267,117,stand
4439,384,267,117,stand
4440,392,275,117,stand
4441,383,275,108,stand
4442,383,283,100,stand
4443,375,275,100,stand
4444,384,275,109,stand
4445,384,267,117,stand
4446,384,267,117,stand
4447,375,267,108,stand
4448,375,267,108,stand
4449,383,275,108,stand
4450,383,275,108,stand
4451,383,275,108,stand
4452,383,275,108,stand
4453,383,275,108,stand
4454,383,275,108,stand
4455,375,267,108,stand
4456,375,267,108,stand
4457,375,259,116,stand
4458,383,267,116,stand
4459,383,267,116,stand
4460,383,275,108,stand
4461,375,267,108,stand
4462,375,267,108,stand
4463,375,275,100,stand
4464,375,275,100,stand
4465,375,275,100,stand
4466,375,267,108,stand
4467,375,267,108,stand
4468,375,267,108,stand
4469,375,267,108,stand
4470,375,267,108,stand
4471,375,267,108,stand
4472,375,275,100,stand
4473,375,275,100,stand
4474,375,275,100,stand
4475,375,267,108,stand
4476,366,258,108,stand
4477,366,258,108,stand
4478,366,258,108,stand
4479,383,275,108,stand
4480,383,275,108,stand
4481,383,275,108,stand
4482,375,267,108,stand
4483,375,267,108,stand
4484,375,267,108,stand
4485,383,275,108,stand
4486,383,275,108,stand
4487,383,283,100,stand
4488,375,275,100,stand
4489,384,275,109,stand
4490,384,259,125,stand
4491,384,259,125,stand
4492,375,259,116,stand
4493,375,275,100,stand
4494,375,275,100,stand
4495,375,275,100,stand
4496,375,267,108,stand
4497,375,267,108,stand
4498,375,267,108,stand
4499,375,267,108,stand
4500,375,267,108,stand
4501,375,267,108,stand
4502,375,259,116,stand
4503,375,259,116,stand
4504,384,259,125,stand
4505,384,259,125,stand
4506,384,259,125,stand
4507,384,259,125,stand
4508,384,259,125,stand
4509,384,259,125,stand
4510,367,259,108,stand
4511,367,267,100,stand
4512,367,267,100,stand
4513,375,267,108,stand
4514,375,267,108,stand
4515,375,267,108,stand
4516,367,267,100,stand
4517,367,267,100,stand
4518,375,275,100,stand
4519,383,275,108,stand
4520,383,267,116,stand
4521,366,250,116,stand
4522,366,250,116,stand
4523,366,258,108,stand
4524,375,267,108,stand
4525,375,267,108,stand
4526,375,267,108,stand
4527,375,267,108,stand
4528,384,267,117,stand
4529,384,267,117,stand
4530,384,267,117,stand
4531,375,267,108,stand
4532,375,267,108,stand
4533,375,267,108,stand
4534,375,267,108,stand
4535,375,259,116,stand
4536,375,259,116,stand
4537,375,259,116,stand
4538,375,267,108,stand
4539,366,258,108,stand
4540,366,258,108,stand
4541,366,258,108,stand
4542,375,267,108,stand
4543,375,267,108,stand
4544,375,267,108,stand
4545,383,275,108,stand
4546,383,275,108,stand
4547,383,275,108,stand
4548,383,275,108,stand
4549,383,275,108,stand
4550,383,267,116,stand
4551,375,259,116,stand
4552,375,259,116,stand
4553,375,267,108,stand
4554,375,267,108,stand
4555,375,267,108,stand
4556,375,267,108,stand
4557,366,258,108,stand
4558,366,258,108,stand
4559,366,250,116,stand
4560,375,259,116,stand
4561,375,259,116,stand
4562,375,259,116,stand
4563,375,259,116,stand
4564,375,259,116,stand
4565,375,259,116,stand
4566,375,259,116,stand
4567,384,259,125,stand
4568,384,267,117,stand
4569,384,267,117,stand
4570,375,267,108,stand
4571,375,259,116,stand
4572,375,259,116,stand
4573,375,259,116,stand
4574,375,267,108,stand
4575,366,258,108,stand
4576,366,258,108,stand
4577,366,258,108,stand
4578,383,275,108,stand
4579,383,275,108,stand
4580,383,275,108,stand
4581,375,267,108,stand
4582,375,267,108,stand
4583,375,267,108,stand
4584,375,267,108,stand
4585,375,267,108,stand
4586,375,259,116,stand
4587,375,259,116,stand
4588,375,259,116,stand
4589,375,267,108,stand
4590,375,267,108,stand
4591,367,267,100,stand
4592,367,267,100,stand
4593,375,275,100,stand
4594,383,275,108,stand
4595,383,275,108,stand
4596,375,267,108,stand
4597,375,267,108,stand
4598,375,267,108,stand
4599,375,267,108,stand
4600,375,267,108,stand
4601,375,267,108,stand
4602,375,267,108,stand
4603,375,267,108,stand
4604,375,267,108,stand
4605,375,267,108,stand
4606,367,267,100,stand
4607,367,259,108,stand
4608,367,259,108,stand
4609,375,259,116,stand
4610,375,267,108,stand
4611,375,267,108,stand
4612,375,267,108,stand
4613,375,267,108,stand
4614,375,267,108,stand
4615,375,267,108,stand
4616,375,267,108,stand
4617,383,275,108,stand
4618,383,275,108,stand
4619,383,275,108,stand
4620,375,267,108,stand
4621,375,267,108,stand
4622,375,267,108,stand
4623,375,267,108,stand
4624,375,267,108,stand
4625,375,275,100,stand
4626,375,275,100,stand
4627,375,275,100,stand
4628,375,267,108,stand
4629,383,275,108,stand
4630,383,275,108,stand
4631,383,275,108,stand
4632,383,275,108,stand
4633,383,275,108,stand
4634,383,283,100,stand
4635,375,275,100,stand
4636,375,275,100,stand
4637,375,267,108,stand
4638,375,267,108,stand
4639,375,267,108,stand
4640,375,267,108,stand
4641,375,267,108,stand
4642,384,267,117,stand
4643,384,267,117,stand
4644,384,267,117,stand
4645,375,267,108,stand
4646,375,267,108,stand
4647,383,275,108,stand
4648,392,275,117,stand
4649,392,275,117,stand
4650,384,267,117,stand
4651,375,267,108,stand
4652,375,259,116,stand
4653,375,259,116,stand
4654,375,259,116,stand
4655,375,267,108,stand
4656,375,267,108,stand
4657,384,267,117,stand
4658,384,267,117,stand
4659,375,258,117,stand
4660,375,258,117,stand
4661,375,258,117,stand
4662,384,267,117,stand
4663,375,267,108,stand
4664,375,267,108,stand
4665,366,258,108,stand
4666,366,258,108,stand
4667,366,258,108,stand
4668,375,267,108,stand
4669,367,267,100,stand
4670,367,267,100,stand
4671,367,267,100,stand
4672,384,267,117,stand
4673,384,267,117,stand
4674,384,267,117,stand
4675,375,267,108,stand
4676,375,267,108,stand
4677,375,267,108,stand
4678,375,267,108,stand
4679,375,267,108,stand
4680,375,267,108,stand
4681,375,267,108,stand
4682,375,267,108,stand
4683,375,267,108,stand
4684,375,267,108,stand
4685,375,275,100,stand
4686,375,275,100,stand
4687,375,275,100,stand
4688,375,267,108,stand
4689,375,267,108,stand
4690,384,267,117,stand
4691,384,259,125,stand
4692,384,259,125,stand
4693,375,259,116,stand
4694,375,267,108,stand
4695,375,267,108,stand
4696,375,267,108,stand
4697,375,267,108,stand
4698,375,267,108,stand
4699,384,267,117,stand
4700,384,267,117,stand
4701,392,275,117,stand
4702,383,275,108,stand
4703,383,275,108,stand
4704,375,267,108,stand
4705,375,267,108,stand
4706,375,259,116,stand
4707,375,259,116,stand
4708,384,259,125,stand
4709,384,267,117,stand
4710,384,267,117,stand
4711,375,267,108,stand
4712,375,267,108,stand
4713,375,267,108,stand
4714,384,267,117,stand
4715,384,259,125,stand
4716,375,250,125,stand
4717,366,250,116,stand
4718,366,258,108,stand
4719,383,275,108,stand
4720,383,275,108,stand
4721,383,275,108,stand
4722,375,267,108,stand
4723,384,267,117,stand
4724,384,267,117,stand
4725,384,267,117,stand
4726,384,267,117,stand
4727,384,267,117,stand
4728,392,275,117,stand
4729,392,275,117,stand
4730,392,275,117,stand
4731,384,267,117,stand
4732,375,267,108,stand
4733,375,267,108,stand
4734,375,267,108,stand
4735,375,267,108,stand
4736,375,267,108,stand
4737,375,267,108,stand
4738,384,267,117,stand
4739,384,259,125,stand
4740,392,267,125,stand
4741,392,267,125,stand
4742,392,275,117,stand
4743,384,267,117,stand
4744,375,267,108,stand
4745,375,267,108,stand
4746,375,267,108,stand
4747,384,267,117,stand
4748,384,267,117,stand
4749,384,267,117,stand
4750,375,267,108,stand
4751,375,267,108,stand
4752,366,258,108,stand
4753,366,258,108,stand
4754,366,258,108,stand
4755,375,267,108,stand
4756,375,267,108,stand
4757,375,267,108,stand
4758,375,267,108,stand
4759,384,267,117,stand
4760,384,267,117,stand
4761,384,267,117,stand
4762,375,267,108,stand
4763,375,267,108,stand
4764,375,267,108,stand
4765,375,267,108,stand
4766,375,259,116,stand
4767,375,259,116,stand
4768,375,259,116,stand
4769,375,267,108,stand
4770,366,258,108,stand
4771,375,258,117,stand
4772,375,258,117,stand
4773,384,267,117,stand
4774,375,267,108,stand
4775,375,267,108,stand
4776,375,267,108,stand
4777,375,267,108,stand
4778,375,267,108,stand
4779,366,258,108,stand
4780,366,258,108,stand
4781,366,258,108,stand
4782,375,267,108,stand
4783,384,267,117,stand
4784,384,267,117,stand
4785,384,267,117,stand
4786,375,267,108,stand
4787,375,267,108,stand
4788,375,267,108,stand
4789,375,267,108,stand
4790,375,275,100,stand
4791,375,275,100,stand
4792,375,275,100,stand
4793,375,267,108,stand
4794,375,267,108,stand
4795,375,267,108,stand
4796,375,267,108,stand
4797,375,267,108,stand
4798,375,267,108,stand
4799,375,267,108,stand
4800,366,258,108,stand
4801,366,258,108,stand
4802,366,258,108,stand
4803,375,267,108,stand
4804,375,267,108,stand
4805,375,267,108,stand
4806,375,267,108,stand
4807,384,267,117,stand
4808,384,267,117,stand
4809,384,267,117,stand
4810,384,267,117,stand
4811,384,267,117,stand
4812,384,267,117,stand
4813,375,267,108,stand
4814,375,267,108,stand
4815,375,267,108,stand
4816,375,267,108,stand
4817,375,267,108,stand
4818,375,267,108,stand
4819,375,267,108,stand
4820,375,267,108,stand
4821,375,267,108,stand
4822,375,267,108,stand
4823,375,267,108,stand
4824,375,267,108,stand
4825,375,267,108,stand
4826,375,267,108,stand
4827,375,267,108,stand
4828,384,267,117,stand
4829,384,259,125,stand
4830,384,259,125,stand
4831,375,259,116,stand
4832,375,267,108,stand
4833,375,267,108,stand
4834,375,267,108,stand
